gj04	0	*	Bill chorou Sue para dormir.
gj04	1		Bill se espremeu pelo buraco.
gj04	1		Bill cantou para dormir.
gj04	1		Bill apertou o boneco pelo buraco.
gj04	1		Bill cantou Sue para dormir.
gj04	0	*	O elevador caiu no chão.
gj04	1		Se o telefone tocasse, poderia soar bobo.
gj04	0	*	Ela gritou rouca.
gj04	0	*	Ted chorou para dormir.
gj04	1		O tigre sangrou até a morte.
gj04	1		Ele tossiu acordado e todos ficamos muito felizes, principalmente Sierra.
gj04	1		John tossiu acordado, esfregando o nariz e xingando baixinho.
gj04	1		John tossiu acordado na margem do lago onde ele e Bill brincavam.
gj04	1		Ron bocejou acordado.
gj04	1		Ela tossiu acordada quando a folha caiu no nariz.
gj04	1		O verme se contorceu no tapete.
gj04	1		O chocolate derreteu no tapete.
gj04	0	*	A bola se soltou.
gj04	1		Bill se soltou.
gj04	1		Aliza torceu o dente.
gj04	1		O volante giratório descentralizado se soltou.
cj99	1		Quanto mais você come, menos você quer.
cj99	1		Se você comer mais, você quer correspondentemente menos.
cj99	1		Quando você come mais, você quer correspondentemente menos.
cj99	1		Como você come mais, você quer correspondentemente menos.
cj99	0	*	Quanto mais você quer, menos você come.
cj99	1		Quanto mais irritada Sue fica, mais Fred a admira.
cj99	1		Quanto mais você come, menos você quer.
cj99	1		Quanto mais irritado Sue fica, mais Fred a admira.
cj99	1		Eu acho que quanto mais você come, menos você quer.
cj99	1		Não estou chocado com a idéia de que quanto mais você come, menos você quer.
cj99	1		É óbvio que quanto mais você come, menos você quer.
cj99	1		Não está totalmente claro se quanto mais você come, menos você quer.
cj99	1		Quero explicar exatamente por que quanto mais você come, menos você quer.
cj99	1		Exijo que quanto mais John come, mais ele paga.
cj99	0	*	Exijo que quanto mais John come, mais ele paga.
cj99	1		Exijo que John pague mais, mais ele come.
cj99	0	*	Exijo que John pague mais, mais ele come.
cj99	1		Você fica com mais raiva, quanto mais comemos, não é?
cj99	0	*	Você fica com mais raiva, quanto mais comemos, não é?
cj99	0	*	Quanto mais chove, quanto mais rápido um fluxo que aparece no rio?
cj99	1		Quanto mais chove, quanto mais rápido um fluxo aparece no rio?
cj99	0	*	Quanto mais chove, mais rápido você corre?
cj99	1		Quanto mais chove, mais rápido você corre?
cj99	1		Quanto mais chove, quanto mais rápido você vê o fluxo no rio?
cj99	0	*	Quanto mais chove, quanto mais rápido um fluxo que você vê no rio?
cj99	1		Quando chove mais forte, quanto mais rápido um fluxo aparece no rio?
cj99	1		À medida que chove mais, quanto mais rápido um fluxo aparece no rio?
cj99	0	*	À medida que chove mais, quanto mais rápido um fluxo que aparece no rio?
cj99	0	*	Quando chove mais forte, quanto mais rápido um fluxo que aparece no rio?
cj99	1		Quanto mais difícil choveu, mais rápido o fluxo que você vê no rio?
cj99	1		Quanto mais chove, quando você vê um fluxo mais rápido no rio?
cj99	0	*	Quanto mais John come, mais apertada fica a boca sobre isso.
cj99	0	*	Quanto mais todos comem, mais John fica de boca fechada, ok?
cj99	1		Quando John comer mais, fique de boca fechada, ok?
cj99	1		Enquanto John come mais, fique de boca fechada, ok?
cj99	1		Mantenha a boca fechada, mais John come, certo?
cj99	1		Todo mundo fica de boca fechada, mais John come, certo?
cj99	0	??	Eu posso imaginar quanto mais ele come, mais gordo ele fica.
cj99	1		Bill pode muito bem imaginar engordar.
cj99	0	*	Bill pode muito bem imaginar quanto mais come, mais gordo fica.
cj99	1		Fred pode imaginar Joe ficando mais gordo, mais ele come.
cj99	0	*	É importante quanto mais você comer, mais cuidado será.
cj99	0	*	É importante que quanto mais você come, mais cuidadoso seja.
cj99	0	*	É importante quanto mais você comer, mais cuidadoso será.
cj99	0	*	É importante quanto mais você come, mais cuidado você tem.
cj99	0	*	É importante quanto mais você come, mais cuidado você tem.
cj99	0	*	É importante que quanto mais você comer, mais cuidado seja.
cj99	0	*	É importante que quanto mais você coma, mais cuidado você terá.
cj99	0	*	É importante quanto mais você comer, mais cuidadoso será.
cj99	0	*	É importante que quanto mais você come, mais cuidado você tem.
cj99	1		É importante que você tenha mais cuidado, mais você come.
cj99	1		É importante ter mais cuidado, mais você come.
cj99	0	*	Eu posso imaginar rapidamente Mary respondendo à pergunta.
cj99	0	?*	Eu posso imaginar com um machado Mary destruindo o jipe.
cj99	0	?*	Eu posso imaginar se ele come mais, ele engorda.
cj99	0	*	Não é totalmente óbvio se, Mary ouve Grateful Dead, fica deprimida.
cj99	0	*	Não é totalmente óbvio se, Mary ouve os Grateful Dead, fica deprimida.
cj99	1		Mary ouve os Grateful Dead e fica deprimida.
cj99	1		Se Maria ouve os Grateful Dead, fica deprimida.
cj99	1		Quando Maria ouve os Grateful Dead, ela fica deprimida.
cj99	1		Mary fica deprimida se ouvir os Grateful Dead.
cj99	1		Mary fica deprimida quando ouve os Grateful Dead.
cj99	1		Quanto mais ela olhava para as fotos, mais irritada Mary ficava.
cj99	0	*	Quanto mais fotos Mary olhava, ela ficava cada vez mais irritada.
cj99	1		Mary fica deprimida e ouve os Grateful Dead.
cj99	1		Quanto mais altas as apostas, menores são as suas expectativas.
cj99	1		Quanto maior a aposta, menores são as expectativas.
cj99	1		Suas expectativas são mais baixas, maiores são as apostas.
cj99	1		Suas expectativas são mais baixas, maiores são as apostas.
cj99	0	*	Suas expectativas diminuem, mais altas são as apostas.
cj99	0	*	Suas expectativas são menores, mais altas são as apostas.
cj99	1		Quanto mais desagradável Fred, menos atenção você deve prestar a ele.
cj99	0	*	Quanto mais desagradável Fred, menos atenção você deve prestar a ele.
cj99	1		Quanto mais Fred é desagradável, menos você deve prestar atenção nele.
cj99	0	*	Quanto mais desagradável Fred, menos você deve prestar atenção nele.
cj99	1		Suas expectativas são sempre inferiores às minhas.
cj99	1		John era muito mais desagradável do que Fred.
cj99	1		Você deve sempre trancar a porta, por mais chique que o hotel possa ser.
cj99	1		Você deve sempre trancar a porta, não importa o quão chique o hotel.
cj99	1		Não pretendo trancar a porta, por mais chique que este hotel seja.
cj99	0	*	Não pretendo trancar a porta, por mais chique que este hotel.
cj99	1		Vou sair, qualquer que seja o tempo.
cj99	1		Vou sair, onde quer que esse furacão possa estar.
cj99	0	*	Eu vou sair, onde quer que esse furacão.
cj99	1		Quanto mais exemplos Mary diz que Bill ajudou Fred a descobrir, menos eu acredito nela.
cj99	0	*	Quanto mais comida Mary conhece um homem que come mais pobre ela fica.
cj99	0	*	Quanto mais gordo ele vai ao médico, quando fica mais, ele come.
cj99	0	*	Quanto mais gordo ele fica, mais ele come.
cj99	0	*	Quanto mais livros eu pergunto a quem ele dará, mais ele lê.
cj99	0	*	Quanto mais pessoas perguntam o que ele dará, mais ele lê.
cj99	1		Quanto mais cuidadosamente ele pronuncia a carta, mais seguro estará.
cj99	0	*	Quanto mais cuidadosamente ele conhece um homem que formulou a carta, mais seguro ele estará.
cj99	1		Quanto mais gênios John conhece, mais irritado fica.
cj99	0	*	Quanto mais John encontra gênios, mais irritado fica.
cj99	1		Quanto mais pessoas você diz que comprarão ingressos, mais feliz eu serei.
cj99	0	*	Quanto mais pessoas você disser que comprarão ingressos, mais feliz ficarei.
cj99	1		Quanto mais pessoas disserem que logo após a abertura do show comprarem ingressos, mais feliz ficarei.
cj99	1		Quanto mais eu falo com Joe, menos sobre linguística estou inclinado a pensar que Sally o ensinou a apreciar.
cj99	0	*	Quanto mais ele come, mais pobre ele conhece uma mulher que fica.
cj99	0	*	Quanto mais ele come, mais gordo vai a um médico quando fica.
cj99	0	*	Quanto mais ele come, mais gordo ele fica realmente me incomoda.
cj99	0	*	Quanto mais ele lê, mais livros me pergunto a quem ele dará.
cj99	0	*	Quanto mais ele lê, mais pessoas me pergunto o que ele dará.
cj99	0	*	Quanto mais cedo você ligar, mais cuidadosamente conheço um homem que escreverá a carta.
cj99	1		Quanto mais rico John fica, mais gênios ele conhece.
cj99	0	*	Quanto mais rico ele fica, mais John conhece os gênios.
cj99	1		Quanto mais artigos ele lê, menos pessoas ele pensa que irão para a linguística.
cj99	0	*	Quanto mais artigos ele lê, menos pessoas ele pensa que irão para a linguística.
cj99	1		Quanto mais artigos ele lê, menos pessoas ele pensa que, nas circunstâncias atuais, entrará em linguística.
cj99	1		Quanto mais artigos ele lê, menos pessoas ele pensa nas circunstâncias atuais se dedicam à linguística.
cj99	1		Quanto mais pessoas chegam, mais alto fica.
cj99	1		Quanto mais pessoas chegam, mais alto fica.
cj99	1		Quanto mais pessoas você der cerveja, mais pessoas ficarão doentes.
cj99	1		Quanto mais pessoas você der cerveja, mais pessoas ficarão doentes.
cj99	1		Quanto mais pessoas chegam, mais alto fica.
cj99	1		Quanto mais pessoas chegam, mais alto fica.
cj99	1		Quanto mais pessoas você der cerveja, mais pessoas ficam doentes.
cj99	0	*	Quanto mais fotos de John ele compra, mais arrogante ele se torna.
cj99	1		Quanto mais fotos de si mesmo que John compra, mais arrogante ele se torna.
cj99	1		O homem que chegou no trem era meu irmão.
cj99	0	*	O homem que chegou no trem era meu irmão.
cj99	0	*	Quanto mais pessoas gostam de prestar atenção, mais felizes somos todos.
cj99	0	*	Quanto mais tarde fica, mais pessoas a quem gosta prestam atenção.
cj99	1		Sempre que Bill fuma, Susan o odeia ainda mais.
cj99	1		Sempre que Bill fuma, Susan o odeia muito mais.
cj99	1		Sempre que Bill fuma, Susan o odeia muito mais.
cj99	1		Sempre que Bill fuma, Susan o odeia muito mais.
cj99	1		Depois que Janet saiu, Fred ficou ainda mais louco.
cj99	1		Depois que Janet saiu, Fred ficou muito mais louco.
cj99	1		Depois que Janet saiu, Fred ficou muito mais louco.
cj99	1		Fred ficou mais louco, quanto mais Janet partia.
cj99	1		Quando Bill fuma, Susan ainda o odeia.
cj99	0	*	Quando Bill fuma, muito mais Susan o odeia.
cj99	0	*	Quando Bill fuma, tanto mais Susan o odeia.
cj99	1		Você comeu tanto que todo mundo engasgou.
cj99	1		Tão rápido você correu que todo mundo engasgou.
cj99	1		Você comprou um cão tão inteligente que todo mundo ficou boquiaberto.
cj99	1		Eu sei o quanto você comeu.
cj99	1		Eu sei o quão rápido você correu.
cj99	1		Eu sei como você é um cachorro inteligente.
cj99	1		Ele comeu tanto que ficou doente.
cj99	1		Tanto ele comeu que ficou doente.
cj99	1		Quanto mais você come, mais você quer.
cj99	0	*	Você come mais, mais você quer.
cj99	0	*	Quanto mais você come, mais quer.
cj99	0	*	Eu imagino que você tenha comido quanto.
cj99	1		Gostaria de saber quantas pessoas Bill fala.
cj99	1		Quanto mais ele tem que esperar, mais irritado John fica.
cj99	1		Se ele tiver que esperar, John fica bravo.
cj99	0	*	Ele fica com raiva, quanto mais John tem que esperar.
cj99	0	*	Ele fica bravo se John tiver que esperar.
cj99	1		Quanto mais as fotos dele aparecem nas notícias, mais John fica envergonhado.
cj99	1		Quanto mais fotos suas aparecerem nas notícias, mais John fica envergonhado.
cj99	1		Quanto mais as fotos dele aparecem nas notícias, mais John fica envergonhado.
cj99	1		Quanto mais fotos dele aparecerem nas notícias, maior a probabilidade de John ser preso.
cj99	0	*	Quanto mais fotos dele aparecerem nas notícias, maior a probabilidade de John ser preso.
cj99	1		Quanto mais fotos dele aparecerem nas notícias, maior a probabilidade de John ser preso.
cj99	0	*	Quanto mais fotos dele aparecerem nas notícias, maior a probabilidade de John ser preso.
cj99	1		Quanto mais John fica chateado com eles, mais histórias sobre ele parecem aparecer nas notícias.
cj99	0	*	Quanto mais John fica chateado com eles, mais histórias sobre si parecem aparecer nas notícias.
cj99	1		John está mais envergonhado, mais fotos dele aparecem nas notícias.
cj99	1		John está mais envergonhado, mais fotos dele que aparecem nas notícias.
cj99	1		John está mais envergonhado, mais fotos dele aparecem nas notícias.
cj99	1		John fica mais envergonhado, mais fotos dele aparecem nas notícias.
cj99	1		As histórias sobre ele parecem aparecer mais no noticiário da noite, mais John fica chateado com elas.
cj99	0	*	As histórias sobre si parecem aparecer mais no noticiário da noite, mais John fica chateado com elas.
cj99	1		Se você lhe der oportunidade suficiente, todo senador sucumbirá à corrupção.
cj99	1		Você lhe dá oportunidade suficiente e todo senador sucumbirá à corrupção.
cj99	0	*	Demos a ele oportunidade suficiente e, com certeza, todo senador sucumbiu à corrupção.
cj99	1		Se você der a qualquer senador oportunidade suficiente, ele sucumbirá à corrupção.
cj99	1		Você dá a qualquer senador oportunidade suficiente e ele sucumbirá à corrupção.
cj99	0	*	Você dá a cada senador oportunidade suficiente e ele sucumbirá à corrupção.
cj99	0	*	Demos a qualquer senador oportunidade suficiente e, com certeza, ele sucumbiu à corrupção.
cj99	0	*	Demos a todos os senadores oportunidades suficientes e, com certeza, ele sucumbiu à corrupção.
cj99	1		Quanto mais lobistas ele fala, mais corruptos parecem todos os senadores.
cj99	1		Quanto mais lobistas o vinho e o jantar, mais todo senador é suscetível à corrupção.
cj99	0	*	Quanto mais tempo o senador gasta com os lobistas, maior a probabilidade de ele sucumbir à corrupção.
cj99	1		Todo senador se torna mais corrupto, mais lobistas ele conversa.
cj99	1		Qualquer senador se torna mais corrupto, mais lobistas ele conversa.
cj99	0	*	Ele parece se tornar mais corrupto, com mais lobistas qualquer senador fala.
cj99	0	*	Ele parece se tornar mais corrupto, mais lobistas todos os senadores conversam.
cj99	1		Todo senador parece se tornar mais corrupto, se conversar com mais lobistas.
cj99	1		Qualquer senador parece se tornar mais corrupto, se conversar com mais lobistas.
cj99	1		Qualquer senador parece se tornar mais corrupto, enquanto fala com mais lobistas.
cj99	0	*	Ele parece se tornar mais corrupto, se algum senador fala com mais lobistas.
cj99	0	*	Ele parece se tornar mais corrupto, se todo senador falar com mais lobistas.
cj99	0	*	Ele parece se tornar mais corrupto, pois todo senador fala com mais lobistas.
cj99	0	*	Ele parece se tornar mais corrupto, como qualquer senador fala com mais lobistas.
cj99	1		Quanto mais cedo você resolver esse problema, mais facilmente satisfará as pessoas na sede da empresa.
cj99	1		Esse é o tipo de problema que, quanto mais cedo você resolver, mais facilmente satisfará as pessoas na sede da empresa.
cj99	1		O pessoal da sede corporativa é o tipo de pessoa que, quanto mais cedo você resolver esse problema, mais facilmente você satisfará.
cj99	1		Esse problema, quanto mais cedo você resolver, mais facilmente satisfará as pessoas na sede da empresa.
cj99	1		De quem você deu fotos para os amigos?
cj99	1		É esse problema que, quanto mais cedo você resolver, mais facilmente satisfará as pessoas na sede da empresa.
cj99	0	?*	São as pessoas na sede da empresa que, quanto mais cedo você resolver esse problema, mais facilmente você satisfará.
cj99	0	*	Qual problema, quanto mais cedo você resolver, mais facilmente você satisfará as pessoas na sede da empresa?
cj99	0	*	Qual problema, quanto mais cedo você resolver, mais facilmente você satisfará as pessoas na sede da empresa?
cj99	0	*	Qual problema, quanto mais cedo você resolver, mais facilmente você satisfará as pessoas na sede da empresa?
cj99	0	*	Quanto mais chove, mais rápido quem corre?
cj99	0	*	Quanto mais alto quem fala, mais irritado você fica?
cj99	1		Quanto mais chove, quanto mais rápido você vê o rio?
cj99	1		Eles não conseguiram me dizer qual problema, quanto mais cedo eu resolvo, mais rápido o pessoal na sede da empresa.
cj99	0	??	Finalmente, criei coragem suficiente para perguntar a quais pessoas na sede da empresa, quanto mais cedo eu resolver esse problema, mais rápido me libertarei.
cj99	0	??	Quais pessoas na sede da empresa você acha que, quanto mais cedo você resolver esse problema, mais rápido será capaz de dizer para começar?
cj99	0	??	Esse é um problema que você poderá dizer às pessoas na sede da empresa para resolver se resolver.
cj99	1		Esse é um problema que você poderá dizer às pessoas na sede da empresa para resolver o problema.
cj99	0	??	Esse é um problema que você soluciona e poderá instruir as pessoas na sede da empresa para começar.
cj99	0	??	Essas são as pessoas que você acabou de resolver esse problema e poderá colocá-las no gelo.
cj99	0	??	Eles falharam em me dizer qual problema eu vencerei a concorrência mais facilmente, quanto mais cedo eu resolver.
cj99	0	??	Esse é o problema em que você vencerá a concorrência com mais facilidade, quanto mais cedo você resolver.
bc01	1		John viu o homem na sala.
bc01	1		Em que quarto John viu o homem?
bc01	1		Quem John pensou que Bill alegou que Mary suspeitava que todo mundo gostava?
bc01	1		John não pôde visitar Sally.
bc01	1		O que John poderia fazer não era visitar Sally.
bc01	1		John não pôde visitar Sally.
bc01	1		Por que John foi embora?
bc01	1		Eu bati na bola.
bc01	1		Você bate na bola.
bc01	0	*	Ele bateu na bola.
bc01	0	*	Ela bateu na bola.
bc01	1		Eles acertam a bola.
bc01	0	*	Não vou?
bc01	1		Eu não vou.
bc01	1		Eu não vou?
bc01	0	*	Eu não vou
bc01	1		Louise está infeliz, não está?
bc01	1		Louise gosta de não ser feliz, não é?
bc01	1		Poucos livros sobreviveram ao incêndio, sobreviveram?
bc01	1		Nenhum livro sobreviveu ao incêndio, não é?
bc01	1		Ele não paga impostos com frequência, pois não?
bc01	1		Ele não pode pagar impostos, pode?
bc01	1		Ela não o vê.
bc01	1		Ela continuou não o vendo.
bc01	1		Ela não poderia estar trabalhando.
bc01	0	*	Marianne não foi embora.
bc01	0	*	Marianne não foi embora.
bc01	1		Ele não poderia estar trabalhando.
bc01	1		Ele não pode estar trabalhando.
bc01	1		Ele simplesmente não pode estar trabalhando.
bc01	1		Você não deve simplesmente não funcionar.
bc01	1		Ele pode não apenas não estar trabalhando.
bc01	1		Ele não pode estar trabalhando.
bc01	1		Ele não pode estar trabalhando?
bc01	1		Ele não pode estar trabalhando?
bc01	0	*	Ele não pode estar trabalhando?
bc01	1		John escreveu livros.
bc01	0	*	John escreve livros.
bc01	0	*	John escreveu livros.
bc01	1		João não escreveu livros.
bc01	0	*	John parece que é legal.
bc01	1		`` Estou tão feliz &#39;&#39;, pensou John.
bc01	1		descendo a colina rolou John.
bc01	0	*	João beija frequentemente Maria.
bc01	1		John muitas vezes beija Mary.
bc01	1		Quem você acha que Mary disse que John gosta?
bc01	0	?*	Quem você perguntou se Mary sabe por que John gosta?
bc01	1		Quem você acha que Mary disse que John gosta?
bc01	0	*	Como você se pergunta se Maria resolveu o problema?
bc01	1		Como você acha que Maria resolveu o problema?
bc01	0	*	Como você se pergunta se João disse que Maria resolveu o problema?
bc01	0	*	Como você se pergunta se João disse que Maria resolveu o problema?
bc01	0	??	Que problema você se pergunta se João disse que Maria resolveu?
bc01	1		Como você achou que Maria resolveu o problema?
bc01	1		Mary contratou alguém.
bc01	1		Ouvi dizer que Mary contratou alguém.
bc01	1		Renunciei porque Mary contratou alguém.
bc01	1		Mary se perguntou que foto de si mesmo Bill viu?
bc01	1		Qual imagem de si mesma Mary acha que John disse que Susan gosta?
bc01	0	*	Mary acha que John disse que Susan gosta de fotos de si mesmo?
bc01	1		Mary acha que John disse que fotos de si mesmo, Susan gosta?
bc01	1		Se você não acredita em mim, você será o meteorologista?
bc01	1		Enrolei um jornal e Lynn fez uma revista?
bc01	1		Kathy gosta de astronomia, mas ela não gosta de meteorologia?
bc01	1		O promotor provou Jones culpado e o promotor assistente provará Smith.
bc01	1		Mary acreditará em Susan, e você acreditará em Bob.
bc01	1		Você pode não acreditar em mim, mas vai acreditar em Bob.
bc01	0	*	Você vai acreditar em Bob.
bc01	1		como você resolveu o problema?
bc01	1		Gostaria de saber quem poderia resolver o problema dessa maneira.
bc01	0	*	Como você se pergunta quem poderia resolver esse problema.
bc01	1		Nenhum candidato pode prever quantas pessoas vão votar nele.
bc01	1		Todo político está preocupado quando a imprensa começa a atacá-lo.
bc01	1		Qual político nomeou o jornalista que o apoiou?
bc01	0	*	O fato de nenhum candidato ter sido eleito mostra que ele era inadequado.
bc01	1		John vende livros, Mary compra discos e jornais Bill V.
bc01	1		A questão de saber se João conheceu Maria preocupa as pessoas que apóiam.
bc01	1		Eles foram embora.
bc01	1		Eles foram embora?
bc01	1		Eles poderiam ter partido?
bc01	1		Ele sempre viu Maria.
bc01	1		Ele muitas vezes vejo Mary.
bc01	0	*	Ele vê frequentemente Mary.
bc01	0	*	Vê ele muitas vezes Mary?
bc01	1		Parece que é provável que John vença.
bc01	1		Parece que John provavelmente vencerá.
bc01	1		É provável que John vença.
bc01	0	*	John parece que é provável que ganhe.
bc01	0	*	John parece que vai ganhar.
bc01	0	*	Como você se pergunta qual problema resolver?
bc01	1		Quão inteligente você considera John?
bc01	0	??	Quantas pessoas você se pergunta se eu considero inteligente?
bc01	0	*	Quão inteligente você se pergunta se considero John?
bc01	0	*	Que diabos você quer saber como dizer?
bc01	1		Ele saiu.
bc01	1		O livro dele é legal.
bc01	1		Bill o viu.
bc01	1		Bill trabalha com ele.
bc01	1		John acredita que ele é um cara legal.
bc01	1		John o considera um cara legal.
bc01	1		Para ele, isso seria um erro.
bc01	1		Com ele doente, a equipe está com problemas.
bc01	0	*	Um homem para estar no jardim é improvável.
bc01	0	*	Um homem por vir é improvável.
bc01	0	*	John ligar seria improvável.
bc01	0	*	Essa conclusão a ser alcançada é surpreendente.
bc01	1		John acredita que ele está doente.
bc01	0	*	John acredita que ele está doente.
bc01	0	*	John tenta que ele ganhe.
bc01	0	*	João se pergunta para onde ele deve ir.
bc01	1		De quem você acha que Bill gosta?
bc01	1		Quem você acha que Bill acredita ser inocente?
bc01	0	*	Quem você acha que acredita que John é inocente?
bc01	0	*	Para quem você prefere ganhar a corrida?
bc01	1		Alguém roubou meu carro.
bc01	1		Meu carro foi roubado.
bc01	0	*	As crianças comem todo chocolate.
bc01	1		John muitas vezes beijou Mary.
bc01	1		As crianças já comeram o chocolate.
bc01	1		Em geral, ele entende o que está acontecendo.
bc01	1		É provável que, em geral, ele entenda o que está acontecendo.
bc01	0	*	É provável que, em geral, ele entenda o que está acontecendo.
bc01	0	*	Em geral, ele entende o que está acontecendo é surpreendente.
bc01	1		Expliquei como consertar a pia.
bc01	1		Expliquei como devemos consertar a pia.
bc01	1		Expliquei que deveríamos consertar a pia.
bc01	0	*	Expliquei para consertar a pia.
bc01	1		Mickey procurou a referência.
bc01	1		Mickey procurou a referência.
bc01	1		Mickey olhou para eles.
bc01	1		Mickey se uniu às mulheres.
bc01	0	*	Mickey se uniu às mulheres.
bc01	1		Mickey apontou que Gary havia saído.
bc01	0	*	Mickey apontou que Gary havia deixado de fora.
bc01	1		Mickey desliza o tempo todo.
bc01	0	*	Mickey desliza o tempo todo.
bc01	1		O que John acha que Mary comprou?
bc01	0	*	John pensa no que Mary comprou.
bc01	1		João se pergunta o que Maria comprou.
bc01	0	*	O que João imagina que Maria comprou?
bc01	0	??	Quem ele está lendo um livro que critica?
bc01	0	??	O que você lembra de onde compramos?
bc01	1		Quem comprou o que?
bc01	1		Quem está lendo um livro que critica quem?
bc01	1		Quem se lembra de onde compramos o que?
bc01	0	*	Gostaria de saber quem o que comprou?
bc01	0	*	Eu me pergunto o que quem comprou?
bc01	1		Não há muitos estudantes de linguística aqui.
bc01	1		Eu não conheci muitos estudantes de linguística.
bc01	1		O que todo aluno compra?
bc01	1		Eu preciso que Sally esteja lá.
bc01	0	*	O barco afundou para cobrar o seguro.
bc01	1		O barco foi afundado para cobrar o seguro.
bc01	1		John quer ganhar.
bc01	1		A cama estava desarrumada.
bc01	0	*	O progresso não foi feito.
bc01	1		John era desconhecido.
bc01	0	*	John era desconhecido para ser o assassino.
bc01	1		Sabíamos que John era o assassino.
bc01	1		Ele alimentou as crianças.
bc01	1		As crianças não foram educadas.
bc01	1		As crianças eram indisciplinadas.
bc01	1		Eu acreditava que todos esses alunos gostassem de John.
bc01	1		Eles tentaram todos gostar de John.
bc01	1		Eu acreditava que esses alunos gostassem de John.
bc01	0	?*	Ele tentou falar com o aluno?
bc01	1		Você acreditou que ele fez algum esforço para conversar com o aluno?
bc01	1		Ele tentou estar sempre atento às necessidades dos alunos?
bc01	1		Você acredita que ele já fez um esforço para conversar com o aluno?
bc01	1		elabore uma análise típica dessa visão de assuntos compreendidos.
bc01	1		Todos acreditavam que eles eram bastante diligentes.
bc01	1		Acreditava-se que alguma vez falhasse nos alunos?
bc01	1		Tende a haver cada vez mais discussões sobre essas questões.
bc01	1		John parecia ser um ótimo linguista.
bc01	1		Promete haver uma tempestade esta noite.
bc01	1		John se esforçou para ser bem sucedido.
bc01	1		John queria melhorar sua vida.
bc01	1		John esperava vencer.
bc01	1		Este livro é denso demais para ser lido de uma só vez.
bc01	0	*	É muito provável que haja uma revolta para discutir seriamente as questões.
bc01	1		John tentou.
bc01	1		John lembrou.
bc01	1		John é recusado.
